node_id,timestamp,cpu_load,temperature,airflow,humidity
node-1,2026-03-03T23:54:02.888310+00:00,0.5139426798457883,20.999143708257172,2.5,45.06577071938315
node-1,2026-03-03T23:54:02.888358+00:00,0.4525010755222667,20.997681169456854,2.5,44.88577502147222
node-1,2026-03-03T23:54:02.888374+00:00,0.47750293183691195,20.99647613692116,2.5,44.80578674881987
node-1,2026-03-03T23:54:02.888385+00:00,0.47232107381488225,20.99522673783322,2.5,44.705071044079396
node-1,2026-03-03T23:54:02.888394+00:00,0.5236471214164012,20.994495504785622,2.5,44.809659529745
node-1,2026-03-03T23:54:02.888403+00:00,0.5176699487422911,20.993709162953493,2.5,44.89033932471416
node-1,2026-03-03T23:54:02.888417+00:00,0.5392179567704846,20.993141923739547,2.5,45.0572111517961
node-1,2026-03-03T23:54:02.888425+00:00,0.4586938832629416,20.991776836466105,2.5,44.90198668484787
node-1,2026-03-03T23:54:02.888433+00:00,0.49219218196852704,20.99075321537246,2.5,44.880755412721975
node-1,2026-03-03T23:54:02.888440+00:00,0.45297972194380703,20.989345531717937,2.5,44.7026743004972
node-1,2026-03-03T23:54:02.888448+00:00,0.47186379748036034,20.988134153394054,2.5,44.600129490418645
node-1,2026-03-03T23:54:02.888460+00:00,0.5005355288103362,20.98721529803857,2.5,44.61227160565999
node-1,2026-03-03T23:54:02.888468+00:00,0.45265359696838636,20.985825491253948,2.5,44.43288599353354
node-1,2026-03-03T23:54:02.888476+00:00,0.46988376506866486,20.98461542628197,2.5,44.3224210538082
node-1,2026-03-03T23:54:02.888484+00:00,0.5149884437779523,20.98386138835171,2.5,44.392374828920005
node-1,2026-03-03T23:54:02.888491+00:00,0.5044941480603217,20.983007431287522,2.5,44.42035142116129
node-1,2026-03-03T23:54:02.888499+00:00,0.4720440622040697,20.981835686048036,2.5,44.31852766997757
node-1,2026-03-03T23:54:02.888507+00:00,0.5089265683875909,20.981037926413794,2.5,44.364233943527935
node-1,2026-03-03T23:54:02.888515+00:00,0.5309430456677826,20.98046399894931,2.5,44.498006126199066
node-1,2026-03-03T23:54:02.888522+00:00,0.4506498759678061,20.979094560905512,2.5,44.31060563007029
node-1,2026-03-03T23:54:02.888530+00:00,0.5305819251832808,20.978528642384518,2.5,44.44293333080341
node-1,2026-03-03T23:54:02.888538+00:00,0.5198139394988227,20.977858958345394,2.5,44.5321890887987
node-1,2026-03-03T23:54:02.888546+00:00,0.4840250516517992,20.97683716408315,2.5,44.4782892954059
node-1,2026-03-03T23:54:02.888553+00:00,0.46554794998117816,20.975637618327244,2.5,44.350481095330615
node-1,2026-03-03T23:54:02.888572+00:00,0.5457213072206781,20.97524297888669,2.5,44.54336632421333
node-1,2026-03-03T23:54:02.888584+00:00,0.4836594545112627,20.97423316462977,2.5,44.48800414225838
node-1,2026-03-03T23:54:02.888592+00:00,0.45927458433801477,20.972986743590567,2.5,44.33510247961044
node-1,2026-03-03T23:54:02.888600+00:00,0.4596716376833464,20.97175171465056,2.5,44.183789030343824
node-1,2026-03-03T23:54:02.888607+00:00,0.534749436634746,20.97127110179329,2.5,44.332786776882806
node-1,2026-03-03T23:54:02.888615+00:00,0.5103726031366891,20.970550802709315,2.5,44.38427718942956
node-1,2026-03-03T23:54:02.888625+00:00,0.530712827327438,20.970037194208835,2.5,44.51712849873931
node-1,2026-03-03T23:54:02.888635+00:00,0.5229731786693818,20.969449640598327,2.5,44.619021213416836
node-1,2026-03-03T23:54:02.888643+00:00,0.5036228091454701,20.968673053780282,2.5,44.64351244999872
node-1,2026-03-03T23:54:02.888651+00:00,0.547311576397937,20.968335817403464,2.5,44.84275875559047
node-1,2026-03-03T23:54:02.888659+00:00,0.48785343772083534,20.96740897110773,2.5,44.804172506473805
node-1,2026-03-03T23:54:02.888666+00:00,0.5052040631273227,20.966660301261587,2.5,44.834988758983094
node-1,2026-03-03T23:54:02.888677+00:00,0.5329404664252995,20.966192085198585,2.5,44.97675062468429
node-1,2026-03-03T23:54:02.888685+00:00,0.5118519752364246,20.96551682872214,2.5,45.03415852562999
node-1,2026-03-03T23:54:02.888695+00:00,0.5361706900310778,20.965087580889282,2.5,45.1888412857543
node-1,2026-03-03T23:54:02.888703+00:00,0.5077352145256762,20.964377955675275,2.5,45.22978214385701
node-1,2026-03-03T23:54:02.888715+00:00,0.5204571836214924,20.96379915378688,2.5,45.32161087834298
node-1,2026-03-03T23:54:02.888723+00:00,0.4545824383655662,20.962568337330097,2.5,45.149940631805244
node-1,2026-03-03T23:54:02.888730+00:00,0.4727898275651547,20.961526037083004,2.5,45.05109994206586
node-1,2026-03-03T23:54:02.888738+00:00,0.4789387963602107,20.96055114329306,2.5,44.9768551275067
node-1,2026-03-03T23:54:02.888746+00:00,0.4579791976923627,20.95937351654397,2.5,44.818771918276155
node-1,2026-03-03T23:54:02.888756+00:00,0.473279088636103,20.958355158123172,2.5,44.721888272820564
node-1,2026-03-03T23:54:02.888764+00:00,0.4601001429409729,20.95721174566613,2.5,44.572288844584456
node-1,2026-03-03T23:54:02.888771+00:00,0.4777973603110092,20.956251251267236,2.5,44.493478285828495
node-1,2026-03-03T23:54:02.888779+00:00,0.51356844442644,20.955652422348493,2.5,44.55775206353425
node-1,2026-03-03T23:54:02.888786+00:00,0.48648321789700844,20.954787663786185,2.5,44.513684935122285
node-1,2026-03-03T23:54:02.888797+00:00,0.4870180967116883,20.953933390138822,2.5,44.47175732196904
node-1,2026-03-03T23:54:02.888805+00:00,0.47095070307714876,20.95292434206911,2.5,44.36556013427763
node-1,2026-03-03T23:54:02.888812+00:00,0.4766977822049113,20.95197850303392,2.5,44.282351263097276
node-1,2026-03-03T23:54:02.888820+00:00,0.5436654587712494,20.951704655839404,2.5,44.46701309818227
node-1,2026-03-03T23:54:02.888828+00:00,0.5148035385246593,20.951145260267474,2.5,44.53622725228091
node-1,2026-03-03T23:54:02.888836+00:00,0.5109131005666988,20.950550493545148,2.5,44.5898796545477
node-1,2026-03-03T23:54:02.888844+00:00,0.4671138648198097,20.94952346437791,2.5,44.46833511382694
node-1,2026-03-03T23:54:02.888852+00:00,0.522912679795035,20.949057778817398,2.5,44.56998583300708
node-1,2026-03-03T23:54:02.888860+00:00,0.46634024937619284,20.948031963713774,2.5,44.44534683051185
node-1,2026-03-03T23:54:02.888868+00:00,0.4879455441757648,20.947227250937132,2.5,44.40712900721491
node-1,2026-03-03T23:54:02.888876+00:00,0.5489523350636595,20.947034375161028,2.5,44.61293834746955
node-1,2026-03-03T23:54:02.888884+00:00,0.5139999759854093,20.946494866214646,2.5,44.67893825141119
node-1,2026-03-03T23:54:02.888892+00:00,0.5056949743774646,20.945875941385278,2.5,44.71171814892105
node-1,2026-03-03T23:54:02.888899+00:00,0.5184614250989874,20.945387740989933,2.5,44.795563849317
node-1,2026-03-03T23:54:02.888914+00:00,0.534285192018981,20.945059905640928,2.5,44.94270461739292
node-1,2026-03-03T23:54:02.888922+00:00,0.5275999911546245,20.944667508106303,2.5,45.06310458201142
node-1,2026-03-03T23:54:02.888930+00:00,0.4729048071964104,20.943733222557373,2.5,44.96472381079706
node-1,2026-03-03T23:54:02.888938+00:00,0.45321002439040375,20.942608546844497,2.5,44.78756390835868
node-1,2026-03-03T23:54:02.888946+00:00,0.4815453048059082,20.9417725287022,2.5,44.72374512758231
node-1,2026-03-03T23:54:02.888956+00:00,0.4767740875975703,20.940894026914897,2.5,44.64084147797259
node-1,2026-03-03T23:54:02.888967+00:00,0.47109828435863266,20.939964294260268,2.5,44.53523461540713
node-1,2026-03-03T23:54:02.888974+00:00,0.5442909714335055,20.939768397691882,2.5,44.72239850114115
node-1,2026-03-03T23:54:02.888982+00:00,0.5376367626472669,20.93950745962255,2.5,44.88294555173022
node-1,2026-03-03T23:54:02.888990+00:00,0.4814677880798478,20.93868918412311,2.5,44.81881670404961
node-1,2026-03-03T23:54:02.888999+00:00,0.515543866529488,20.93821485930774,2.5,44.890992170167564
node-1,2026-03-03T23:54:02.889007+00:00,0.4895631901060664,20.93748485208905,2.5,44.85924493059183
node-1,2026-03-03T23:54:02.889015+00:00,0.5414547589740544,20.937275537140994,2.5,45.035063966488046
node-1,2026-03-03T23:54:02.889024+00:00,0.49588518525873987,20.93661404324024,2.5,45.02860470752301
node-1,2026-03-03T23:54:02.889032+00:00,0.4764880166498052,20.935763491903977,2.5,44.944556774122226
node-1,2026-03-03T23:54:02.889040+00:00,0.47466275076939834,20.934899856636584,2.5,44.85320777719982
node-1,2026-03-03T23:54:02.889048+00:00,0.5061368134163151,20.934354552153344,2.5,44.88775503086508
node-1,2026-03-03T23:54:02.889055+00:00,0.4762741608522935,20.933515362397724,2.5,44.80285167427425
node-1,2026-03-03T23:54:02.889063+00:00,0.508458599022354,20.93300142589607,2.5,44.84668607036367
node-1,2026-03-03T23:54:02.889072+00:00,0.5397822883602477,20.93280223617291,2.5,45.01581522380466
node-1,2026-03-03T23:54:02.889079+00:00,0.4899400505140397,20.932108292976995,2.5,44.985575425860816
node-1,2026-03-03T23:54:02.889087+00:00,0.47193207591572833,20.931239308898682,2.5,44.88330372952373
node-1,2026-03-03T23:54:02.889095+00:00,0.549753760649511,20.931149857906746,2.5,45.09231877212178
node-1,2026-03-03T23:54:02.889103+00:00,0.5009526293676465,20.93057535755474,2.5,45.10612928959237
node-1,2026-03-03T23:54:02.889120+00:00,0.45909094121737937,20.929587752845134,2.5,44.95249305446188
node-1,2026-03-03T23:54:02.889132+00:00,0.45471163754247346,20.928562469122102,2.5,44.781339604631775
node-1,2026-03-03T23:54:02.889139+00:00,0.4609649130350659,20.927605528142617,2.5,44.63519925677204
node-1,2026-03-03T23:54:02.889147+00:00,0.512744604170309,20.927169521050924,2.5,44.69617767345328
node-1,2026-03-03T23:54:02.889155+00:00,0.5292079364362964,20.926899931238047,2.5,44.82300941919846
node-1,2026-03-03T23:54:02.889164+00:00,0.4922159966799684,20.92626387191404,2.5,44.801873405918336
node-1,2026-03-03T23:54:02.889172+00:00,0.4563527706151957,20.925274761938585,2.5,44.637284488379116
node-1,2026-03-03T23:54:02.889179+00:00,0.48816192865065366,20.92460806613249,2.5,44.599932202981734
node-1,2026-03-03T23:54:02.889190+00:00,0.5496121380240097,20.92455679546925,2.5,44.80838075507777
node-1,2026-03-03T23:54:02.889198+00:00,0.5029114345099137,20.92404114728247,2.5,44.83002649311742
node-1,2026-03-03T23:54:02.889206+00:00,0.5471078377613618,20.92396834279881,2.5,45.02845784416287
node-1,2026-03-03T23:54:02.889217+00:00,0.5360779702234498,20.923786223043027,2.5,45.18276972505667
node-1,2026-03-03T23:54:02.889225+00:00,0.451148102194282,20.92276011725565,2.5,44.9973621338338
node-1,2026-03-03T23:54:02.889232+00:00,0.5220721819360195,20.922445849709206,2.5,45.09565086157788
node-1,2026-03-03T23:54:02.889243+00:00,0.5181710369026575,20.922094641023406,2.5,45.17833500918851
node-1,2026-03-03T23:54:02.889251+00:00,0.5036970330408795,20.92160150916696,2.5,45.20312314135202
node-1,2026-03-03T23:54:02.889258+00:00,0.47668251899525427,20.920842520246513,2.5,45.11985321733304
node-1,2026-03-03T23:54:02.889267+00:00,0.5140961798579808,20.920460337835667,2.5,45.18623793676496
node-1,2026-03-03T23:54:02.889275+00:00,0.46115521735958764,20.919553661364603,2.5,45.04085880620331
node-1,2026-03-03T23:54:02.889282+00:00,0.4934765250669105,20.918974002939212,2.5,45.02476490647095
node-1,2026-03-03T23:54:02.889293+00:00,0.49537237063292067,20.91841666929612,2.5,45.01625438900263
node-1,2026-03-03T23:54:02.889302+00:00,0.545381592752108,20.918360267218254,2.5,45.20778076001106
node-1,2026-03-03T23:54:02.889309+00:00,0.5375852940378194,20.918226626757626,2.5,45.36812193616234
node-1,2026-03-03T23:54:02.889317+00:00,0.47633890507510906,20.917484367344894,2.5,45.28347755646278
node-1,2026-03-03T23:54:02.889325+00:00,0.5000586113050298,20.916982556309055,2.5,45.2937120016829
node-1,2026-03-03T23:54:02.889333+00:00,0.46786518805301314,20.916163408590325,2.5,45.17517275389495
node-1,2026-03-03T23:54:02.889340+00:00,0.541262783934482,20.916079475642864,2.5,45.35022388963288
node-1,2026-03-03T23:54:02.889348+00:00,0.5370518569836766,20.915954144016972,2.5,45.508431317567585
node-1,2026-03-03T23:54:02.889356+00:00,0.4798444791448633,20.915260332999406,2.5,45.43780923414704
node-1,2026-03-03T23:54:02.889364+00:00,0.5138949494866005,20.914909474787336,2.5,45.503389032093445
node-1,2026-03-03T23:54:02.889372+00:00,0.5108970211438172,20.914530881118395,2.5,45.55697711666871
node-1,2026-03-03T23:54:02.889379+00:00,0.46528392685496345,20.913700686075448,2.5,45.428112824088565
node-1,2026-03-03T23:54:02.889388+00:00,0.5262510800075151,20.913482085760645,2.5,45.543117144118625
node-1,2026-03-03T23:54:02.889395+00:00,0.5039379030119626,20.913042768860702,2.5,45.568868756166474
node-1,2026-03-03T23:54:02.889404+00:00,0.5278626478630558,20.912844131910916,2.5,45.6903193476187
node-1,2026-03-03T23:54:02.889412+00:00,0.5030353672195178,20.912399643235023,2.5,45.712460816496765
